Category,ID,X,Y
Delta,0a7153b9-5bb7-11ed-b033-085bd6358b67,7249,1543
Gamma,0a7153e7-5bb7-11ed-abff-085bd6358b67,2862,4675
Beta,0a715416-5bb7-11ed-afd2-085bd6358b67,403,226
Gamma,0a715446-5bb7-11ed-9432-085bd6358b67,271,8198
Gamma,0a715475-5bb7-11ed-bf89-085bd6358b67,7393,7578
Gamma,0a7154a2-5bb7-11ed-872a-085bd6358b67,5861,5673
Gamma,0a7154d3-5bb7-11ed-8852-085bd6358b67,8372,1734
Gamma,0a715502-5bb7-11ed-90cd-085bd6358b67,4738,4699
Alpha,0a71552f-5bb7-11ed-8e68-085bd6358b67,9380,4731
Beta,0a71555e-5bb7-11ed-9184-085bd6358b67,5783,2512
Delta,0a71558b-5bb7-11ed-828f-085bd6358b67,4605,6560
Alpha,0a7155b8-5bb7-11ed-8e6a-085bd6358b67,6254,458
Delta,0a7155e7-5bb7-11ed-8064-085bd6358b67,7012,4425
Gamma,0a715617-5bb7-11ed-8004-085bd6358b67,9786,7328
Beta,0a71564f-5bb7-11ed-a2da-085bd6358b67,1068,6887
Beta,0a71567d-5bb7-11ed-9711-085bd6358b67,2306,5330
Beta,0a7156aa-5bb7-11ed-bdcd-085bd6358b67,6425,2824
Beta,0a7156d8-5bb7-11ed-96fb-085bd6358b67,5105,4638
Beta,0a715704-5bb7-11ed-b260-085bd6358b67,219,4649
Gamma,0a715731-5bb7-11ed-802f-085bd6358b67,7627,770
Beta,0a715762-5bb7-11ed-b4c5-085bd6358b67,8656,4431
Delta,0a715791-5bb7-11ed-a38a-085bd6358b67,5824,3423
Beta,0a7157c0-5bb7-11ed-adc4-085bd6358b67,8279,6037
Alpha,0a7157ef-5bb7-11ed-bf05-085bd6358b67,7925,9899
Delta,0a71581c-5bb7-11ed-922c-085bd6358b67,8906,843
Delta,0a71584a-5bb7-11ed-a45e-085bd6358b67,5905,6456
Alpha,0a715878-5bb7-11ed-8c11-085bd6358b67,3994,7525
Alpha,0a7158a6-5bb7-11ed-9675-085bd6358b67,560,7234
Alpha,0a7158d4-5bb7-11ed-ac18-085bd6358b67,5931,2488
Gamma,0a715901-5bb7-11ed-9b09-085bd6358b67,4468,6335
Beta,0a71592e-5bb7-11ed-8666-085bd6358b67,3986,4929
Delta,0a71595e-5bb7-11ed-b6db-085bd6358b67,137,2352
Delta,0a71598c-5bb7-11ed-a5c2-085bd6358b67,1618,1057
Gamma,0a7159b9-5bb7-11ed-a4b2-085bd6358b67,6305,2045
Delta,0a7159e6-5bb7-11ed-807f-085bd6358b67,2169,4740
Delta,0a715a16-5bb7-11ed-a020-085bd6358b67,3965,8227
Gamma,0a715a43-5bb7-11ed-8b37-085bd6358b67,4417,4152
Alpha,0a715a73-5bb7-11ed-b94b-085bd6358b67,9297,2422
Gamma,0a715aad-5bb7-11ed-a2ca-085bd6358b67,1830,2732
Delta,0a715adf-5bb7-11ed-8b34-085bd6358b67,3627,3158
Delta,0a715b0f-5bb7-11ed-9a38-085bd6358b67,1536,462
Delta,0a715b3d-5bb7-11ed-a429-085bd6358b67,2814,8021
Gamma,0a715b6b-5bb7-11ed-af3b-085bd6358b67,5406,8660
Beta,0a715b9a-5bb7-11ed-b28e-085bd6358b67,2366,1900
Beta,0a715bcb-5bb7-11ed-8eb2-085bd6358b67,969,7258
Gamma,0a715c02-5bb7-11ed-af7a-085bd6358b67,5305,8044
Gamma,0a715c34-5bb7-11ed-95e3-085bd6358b67,619,5441
Delta,0a715c62-5bb7-11ed-a530-085bd6358b67,1564,9321
Gamma,0a715c8e-5bb7-11ed-ae1c-085bd6358b67,1421,4675
Alpha,0a715cbb-5bb7-11ed-a361-085bd6358b67,2580,5039
Alpha,0a715ce9-5bb7-11ed-827e-085bd6358b67,4426,5109
Alpha,0a715d19-5bb7-11ed-ae19-085bd6358b67,3607,1447
Beta,0a715d49-5bb7-11ed-8132-085bd6358b67,7806,7676
Delta,0a715d79-5bb7-11ed-b1d6-085bd6358b67,3612,3357
Delta,0a715da7-5bb7-11ed-bc51-085bd6358b67,4295,8658
Gamma,0a715ddc-5bb7-11ed-ad08-085bd6358b67,8683,6226
Delta,0a715e0a-5bb7-11ed-9062-085bd6358b67,6957,7460
Beta,0a715e38-5bb7-11ed-b574-085bd6358b67,678,8904
Alpha,0a715e67-5bb7-11ed-a703-085bd6358b67,8719,5940
Gamma,0a715e93-5bb7-11ed-b030-085bd6358b67,8772,7233
Delta,0a715ec5-5bb7-11ed-9bcc-085bd6358b67,4539,9562
Gamma,0a715ef2-5bb7-11ed-91f6-085bd6358b67,8609,7905
Gamma,0a715f21-5bb7-11ed-b344-085bd6358b67,7386,6317
Delta,0a715f50-5bb7-11ed-bc89-085bd6358b67,713,6427
Alpha,0a715f7e-5bb7-11ed-b60e-085bd6358b67,2062,2055
Alpha,0a715fad-5bb7-11ed-b427-085bd6358b67,6159,15
Alpha,0a715fda-5bb7-11ed-95e1-085bd6358b67,2743,7024
Gamma,0a716008-5bb7-11ed-9c8d-085bd6358b67,4489,5811
Beta,0a716035-5bb7-11ed-8bbb-085bd6358b67,7254,5677
Gamma,0a716063-5bb7-11ed-bd0e-085bd6358b67,4440,2141
Alpha,0a716093-5bb7-11ed-8452-085bd6358b67,1620,5249
Beta,0a7160c1-5bb7-11ed-a7c3-085bd6358b67,5406,9245
Delta,0a7160f2-5bb7-11ed-a31b-085bd6358b67,4196,2432
Beta,0a716120-5bb7-11ed-96fa-085bd6358b67,9619,603
Gamma,0a71614e-5bb7-11ed-9a62-085bd6358b67,5907,1255
Alpha,0a71617b-5bb7-11ed-8922-085bd6358b67,4968,2478
Delta,0a7161ab-5bb7-11ed-81ec-085bd6358b67,7979,2810
Alpha,0a7161e3-5bb7-11ed-af78-085bd6358b67,8465,2636
Gamma,0a71620f-5bb7-11ed-854d-085bd6358b67,1807,1210
Alpha,0a71623d-5bb7-11ed-90df-085bd6358b67,2029,3791
Gamma,0a71627e-5bb7-11ed-bbc1-085bd6358b67,6235,8537
Alpha,0a7162b0-5bb7-11ed-82df-085bd6358b67,4896,3184
Alpha,0a7162df-5bb7-11ed-9ba5-085bd6358b67,8022,6441
Beta,0a71630f-5bb7-11ed-8f9f-085bd6358b67,5681,4447
Alpha,0a71633d-5bb7-11ed-aa2a-085bd6358b67,552,7204
Alpha,0a71636b-5bb7-11ed-8bf5-085bd6358b67,8147,5964
Gamma,0a716398-5bb7-11ed-b6b4-085bd6358b67,1046,4649
Gamma,0a7163c6-5bb7-11ed-af85-085bd6358b67,2708,3052
Gamma,0a7163f6-5bb7-11ed-bee5-085bd6358b67,1130,7649
Alpha,0a716425-5bb7-11ed-9062-085bd6358b67,8625,3613
Beta,0a716452-5bb7-11ed-aa95-085bd6358b67,2946,2711
Gamma,0a716481-5bb7-11ed-b99f-085bd6358b67,6611,2385
Gamma,0a7164b0-5bb7-11ed-b02a-085bd6358b67,4270,2318
Beta,0a7164dd-5bb7-11ed-b643-085bd6358b67,3696,3861
Beta,0a71650c-5bb7-11ed-a624-085bd6358b67,7820,3924
Alpha,0a71653b-5bb7-11ed-850a-085bd6358b67,3209,8606
Delta,0a71656b-5bb7-11ed-8343-085bd6358b67,8536,6894
Gamma,0a716599-5bb7-11ed-9002-085bd6358b67,3180,3846
Beta,0a7165c7-5bb7-11ed-a25e-085bd6358b67,421,3007
Delta,0a7165f6-5bb7-11ed-a472-085bd6358b67,75,5970
Alpha,0a716623-5bb7-11ed-84d4-085bd6358b67,9569,7909
Alpha,0a716653-5bb7-11ed-a905-085bd6358b67,6441,4692
Delta,0a716682-5bb7-11ed-9ca1-085bd6358b67,1606,9057
Alpha,0a7166af-5bb7-11ed-aea2-085bd6358b67,3079,420
Alpha,0a7166dd-5bb7-11ed-a58d-085bd6358b67,9783,7309
Gamma,0a71670a-5bb7-11ed-86b0-085bd6358b67,1463,9699
Beta,0a716737-5bb7-11ed-a734-085bd6358b67,9209,4665
Beta,0a716765-5bb7-11ed-b357-085bd6358b67,9808,5093
Alpha,0a71679e-5bb7-11ed-8fe4-085bd6358b67,3841,1824
Beta,0a7167cc-5bb7-11ed-86b6-085bd6358b67,7479,7741
Beta,0a7167f9-5bb7-11ed-ab9f-085bd6358b67,8294,7132
Beta,0a716828-5bb7-11ed-a443-085bd6358b67,4583,7623
Alpha,0a716855-5bb7-11ed-b150-085bd6358b67,9948,5331
Beta,0a716882-5bb7-11ed-90ab-085bd6358b67,8148,8928
Gamma,0a7168b0-5bb7-11ed-a837-085bd6358b67,5067,132
Alpha,0a7168e0-5bb7-11ed-8990-085bd6358b67,1904,6500
Gamma,0a71690e-5bb7-11ed-8b6a-085bd6358b67,6198,8144
Beta,0a71693e-5bb7-11ed-bcf6-085bd6358b67,2404,4401
Alpha,0a71696b-5bb7-11ed-9d36-085bd6358b67,8371,281
Alpha,0a71699a-5bb7-11ed-99bd-085bd6358b67,5178,2176
Gamma,0a7169c8-5bb7-11ed-914c-085bd6358b67,5902,5027
Delta,0a7169f6-5bb7-11ed-9818-085bd6358b67,4912,6259
Beta,0a716a25-5bb7-11ed-8787-085bd6358b67,2256,4230
Alpha,0a716a5e-5bb7-11ed-b844-085bd6358b67,8074,3115
Gamma,0a716a8e-5bb7-11ed-bddf-085bd6358b67,3862,2415
Beta,0a716abd-5bb7-11ed-b273-085bd6358b67,5903,3643
Beta,0a716aee-5bb7-11ed-ad8d-085bd6358b67,7794,3017
Gamma,0a716b1f-5bb7-11ed-b7b7-085bd6358b67,3257,5647
Delta,0a716b4d-5bb7-11ed-ad6c-085bd6358b67,2493,7822
Alpha,0a716b7b-5bb7-11ed-8ad1-085bd6358b67,2257,5391
Alpha,0a716baa-5bb7-11ed-8ae0-085bd6358b67,9622,9157
Beta,0a716bda-5bb7-11ed-a83e-085bd6358b67,6667,4035
Beta,0a716c07-5bb7-11ed-9b9f-085bd6358b67,7973,5580
Alpha,0a716c37-5bb7-11ed-9edd-085bd6358b67,815,1781
Beta,0a716c66-5bb7-11ed-a8ef-085bd6358b67,9557,4512
Beta,0a716c93-5bb7-11ed-8122-085bd6358b67,309,854
Alpha,0a716cc1-5bb7-11ed-8e1d-085bd6358b67,8878,1829
Alpha,0a716cf2-5bb7-11ed-8a2a-085bd6358b67,2381,601
Gamma,0a716d21-5bb7-11ed-9c71-085bd6358b67,6464,4499
Delta,0a716d52-5bb7-11ed-86b8-085bd6358b67,5183,7633
Beta,0a716d8a-5bb7-11ed-860d-085bd6358b67,6361,1177
Alpha,0a716db8-5bb7-11ed-b922-085bd6358b67,4913,7304
Alpha,0a716de7-5bb7-11ed-8abf-085bd6358b67,4733,8532
Delta,0a716e16-5bb7-11ed-ac16-085bd6358b67,1778,4230
Alpha,0a716e43-5bb7-11ed-90da-085bd6358b67,4383,6148
Delta,0a716e70-5bb7-11ed-94a5-085bd6358b67,5710,3170
Delta,0a716e9e-5bb7-11ed-9ff0-085bd6358b67,41,754
Delta,0a716ecf-5bb7-11ed-93e8-085bd6358b67,2706,1402
Beta,0a716efc-5bb7-11ed-bc43-085bd6358b67,5066,1013
Alpha,0a716f2a-5bb7-11ed-a8b4-085bd6358b67,1078,4558
Beta,0a716f5c-5bb7-11ed-ade9-085bd6358b67,764,3760
Delta,0a716f88-5bb7-11ed-92eb-085bd6358b67,5727,920
Gamma,0a716fb5-5bb7-11ed-98c7-085bd6358b67,3119,1080
Alpha,0a716fe2-5bb7-11ed-9985-085bd6358b67,9551,5754
Beta,0a717010-5bb7-11ed-8383-085bd6358b67,8335,7365
Beta,0a71703f-5bb7-11ed-a0c6-085bd6358b67,3765,408
Gamma,0a71706d-5bb7-11ed-8f51-085bd6358b67,6542,1010
Alpha,0a71709b-5bb7-11ed-a7ef-085bd6358b67,5326,9216
Gamma,0a7170c9-5bb7-11ed-aa01-085bd6358b67,850,6416
Delta,0a7170f6-5bb7-11ed-b988-085bd6358b67,2906,2000
Alpha,0a717124-5bb7-11ed-a65b-085bd6358b67,661,1179
Delta,0a717152-5bb7-11ed-b1c6-085bd6358b67,6573,2901
Gamma,0a717180-5bb7-11ed-aa85-085bd6358b67,7260,8349
Gamma,0a7171ae-5bb7-11ed-929a-085bd6358b67,3977,7588
Alpha,0a7171e7-5bb7-11ed-865a-085bd6358b67,4938,2840
Delta,0a71722e-5bb7-11ed-a6f5-085bd6358b67,7286,1667
Delta,0a71725d-5bb7-11ed-a15d-085bd6358b67,2176,9943
Gamma,0a71728c-5bb7-11ed-91b2-085bd6358b67,7705,5121
Delta,0a7172bc-5bb7-11ed-914b-085bd6358b67,3684,3563
Alpha,0a7172ea-5bb7-11ed-afa7-085bd6358b67,7885,535
Delta,0a717317-5bb7-11ed-8723-085bd6358b67,446,4959
Beta,0a71734f-5bb7-11ed-91ae-085bd6358b67,9509,1505
Beta,0a71737d-5bb7-11ed-ac74-085bd6358b67,556,2758
Alpha,0a7173ab-5bb7-11ed-8f66-085bd6358b67,7568,8533
Alpha,0a7173e0-5bb7-11ed-bea5-085bd6358b67,2483,6866
Delta,0a717410-5bb7-11ed-8b99-085bd6358b67,7163,8186
Gamma,0a71743e-5bb7-11ed-8c78-085bd6358b67,4544,9143
Delta,0a71746b-5bb7-11ed-8bda-085bd6358b67,2053,3449
Beta,0a71749a-5bb7-11ed-bd95-085bd6358b67,3778,8419
Delta,0a7174c7-5bb7-11ed-856e-085bd6358b67,3176,9828
Alpha,0a7174f7-5bb7-11ed-80b7-085bd6358b67,8562,8418
Alpha,0a717529-5bb7-11ed-9bad-085bd6358b67,2547,3723
Delta,0a717557-5bb7-11ed-b89e-085bd6358b67,7154,8649
Gamma,0a717587-5bb7-11ed-8ce2-085bd6358b67,6247,4338
Beta,0a7175b8-5bb7-11ed-966b-085bd6358b67,3091,3986
Beta,0a7175e6-5bb7-11ed-9220-085bd6358b67,1174,7995
Alpha,0a717614-5bb7-11ed-ba5f-085bd6358b67,4670,7828
Gamma,0a717643-5bb7-11ed-a456-085bd6358b67,2303,5018
Gamma,0a717670-5bb7-11ed-a915-085bd6358b67,9206,4192
Beta,0a71769e-5bb7-11ed-8107-085bd6358b67,5941,3965
Delta,0a7176cc-5bb7-11ed-86c2-085bd6358b67,5484,9864
Beta,0a7176fa-5bb7-11ed-a5b9-085bd6358b67,2546,6881
Beta,0a717728-5bb7-11ed-a894-085bd6358b67,1322,5047
Alpha,0a717756-5bb7-11ed-9050-085bd6358b67,8308,7227
Beta,0a717785-5bb7-11ed-995a-085bd6358b67,8540,9592
Beta,0a7177b2-5bb7-11ed-be3e-085bd6358b67,6128,1003
Beta,0a7177e0-5bb7-11ed-b4da-085bd6358b67,4492,7291
Gamma,0a717810-5bb7-11ed-b729-085bd6358b67,6688,5615
Gamma,0a71783e-5bb7-11ed-965b-085bd6358b67,7719,5030
Gamma,0a71786c-5bb7-11ed-92b9-085bd6358b67,5294,6540
Delta,0a71789b-5bb7-11ed-9a02-085bd6358b67,2535,6481
Alpha,0a7178c9-5bb7-11ed-a4b8-085bd6358b67,4139,8744
Delta,0a7178f7-5bb7-11ed-b5f9-085bd6358b67,6709,6455
Beta,0a717931-5bb7-11ed-b5bc-085bd6358b67,3226,8940
Alpha,0a717961-5bb7-11ed-81a3-085bd6358b67,8234,4631
Alpha,0a717990-5bb7-11ed-9415-085bd6358b67,7496,4216
Beta,0a7179be-5bb7-11ed-b25f-085bd6358b67,3850,4973
Alpha,0a7179fe-5bb7-11ed-bd05-085bd6358b67,2075,8901
Beta,0a717a2d-5bb7-11ed-92de-085bd6358b67,6330,5670
Gamma,0a717a5b-5bb7-11ed-8f7b-085bd6358b67,2800,2380
Delta,0a717a89-5bb7-11ed-9530-085bd6358b67,684,7355
Alpha,0a717ab9-5bb7-11ed-b3cc-085bd6358b67,881,6637
Delta,0a717ae6-5bb7-11ed-8aa7-085bd6358b67,7644,5606
Alpha,0a717b13-5bb7-11ed-a165-085bd6358b67,1711,1158
Delta,0a717b41-5bb7-11ed-9870-085bd6358b67,2714,7476
Beta,0a717b6f-5bb7-11ed-ab33-085bd6358b67,9724,5075
Alpha,0a717b9c-5bb7-11ed-8eee-085bd6358b67,7213,4023
Alpha,0a717bc9-5bb7-11ed-acef-085bd6358b67,423,3351
Gamma,0a717bf6-5bb7-11ed-8ebd-085bd6358b67,8902,4795
Beta,0a717c23-5bb7-11ed-992a-085bd6358b67,7443,7099
Alpha,0a717c52-5bb7-11ed-a120-085bd6358b67,2156,4155
Delta,0a717c7f-5bb7-11ed-8360-085bd6358b67,9971,7157
Alpha,0a717cad-5bb7-11ed-b52f-085bd6358b67,1095,4028
Gamma,0a717cda-5bb7-11ed-afae-085bd6358b67,6861,243
Beta,0a717d07-5bb7-11ed-95a8-085bd6358b67,7755,3659
Delta,0a717d34-5bb7-11ed-acf0-085bd6358b67,3185,6096
Delta,0a717d61-5bb7-11ed-bb9a-085bd6358b67,1328,6405
Beta,0a717d8e-5bb7-11ed-bc5e-085bd6358b67,7848,8352
Alpha,0a717dbb-5bb7-11ed-8445-085bd6358b67,8437,5321
Gamma,0a717de9-5bb7-11ed-9a37-085bd6358b67,9958,2354
Gamma,0a717e17-5bb7-11ed-ae83-085bd6358b67,4683,7895
Gamma,0a717e45-5bb7-11ed-9a43-085bd6358b67,6909,8776
Alpha,0a717e76-5bb7-11ed-954c-085bd6358b67,1688,5892
Gamma,0a717ea5-5bb7-11ed-a8e9-085bd6358b67,5966,6284
Beta,0a717edd-5bb7-11ed-be01-085bd6358b67,2393,1902
Beta,0a717f0a-5bb7-11ed-b966-085bd6358b67,3413,6960
Beta,0a717f37-5bb7-11ed-ae51-085bd6358b67,3936,6352
Gamma,0a717f65-5bb7-11ed-a32d-085bd6358b67,2498,6203
Gamma,0a717f93-5bb7-11ed-a6ca-085bd6358b67,9900,8421
Alpha,0a717fc2-5bb7-11ed-a0da-085bd6358b67,819,627
Delta,0a717ff0-5bb7-11ed-a9f5-085bd6358b67,8376,6359
Gamma,0a718020-5bb7-11ed-ad48-085bd6358b67,6483,8614
Beta,0a71804f-5bb7-11ed-8de0-085bd6358b67,4787,8001
Gamma,0a71807d-5bb7-11ed-bad8-085bd6358b67,2274,6280
Alpha,0a7180ac-5bb7-11ed-8d76-085bd6358b67,8250,5081
Alpha,0a7180da-5bb7-11ed-9b94-085bd6358b67,9206,9291
Alpha,0a718107-5bb7-11ed-8cc8-085bd6358b67,2367,7984
Beta,0a718136-5bb7-11ed-a8dc-085bd6358b67,1129,675
Alpha,0a718171-5bb7-11ed-af9c-085bd6358b67,7688,5486
Beta,0a7181ab-5bb7-11ed-99e2-085bd6358b67,6798,7077
Delta,0a7181d9-5bb7-11ed-bc1c-085bd6358b67,9614,7730
Gamma,0a718209-5bb7-11ed-9625-085bd6358b67,5564,9290
Alpha,0a71823d-5bb7-11ed-a708-085bd6358b67,8752,7498
Delta,0a71826c-5bb7-11ed-a46c-085bd6358b67,5045,7933
Alpha,0a718299-5bb7-11ed-9c50-085bd6358b67,9312,2042
Beta,0a7182c7-5bb7-11ed-8403-085bd6358b67,6001,3340
Alpha,0a7182f4-5bb7-11ed-b22d-085bd6358b67,3126,4231
Gamma,0a718323-5bb7-11ed-a994-085bd6358b67,9153,3877
Delta,0a718350-5bb7-11ed-9b54-085bd6358b67,7329,729
Delta,0a71837d-5bb7-11ed-8f03-085bd6358b67,9139,6298
Alpha,0a7183ab-5bb7-11ed-8b9d-085bd6358b67,9353,2128
Alpha,0a7183d9-5bb7-11ed-8e2c-085bd6358b67,7937,4314
Alpha,0a71840a-5bb7-11ed-82e5-085bd6358b67,5707,8599
Beta,0a718439-5bb7-11ed-a1ba-085bd6358b67,5643,4688
Alpha,0a718469-5bb7-11ed-aa8d-085bd6358b67,3883,3699
Alpha,0a718498-5bb7-11ed-ba6b-085bd6358b67,2756,1452
Beta,0a7184d5-5bb7-11ed-8a70-085bd6358b67,7312,7395
Beta,0a718504-5bb7-11ed-b85d-085bd6358b67,4057,755
Beta,0a718533-5bb7-11ed-bb46-085bd6358b67,9264,5011
Alpha,0a718562-5bb7-11ed-b289-085bd6358b67,2212,8342
Delta,0a718590-5bb7-11ed-8ebe-085bd6358b67,7318,936
Delta,0a7185c0-5bb7-11ed-92c3-085bd6358b67,5925,5437
Alpha,0a7185ed-5bb7-11ed-ae6c-085bd6358b67,2675,1759
Beta,0a71861b-5bb7-11ed-8f08-085bd6358b67,2108,6248
Gamma,0a718648-5bb7-11ed-a6d4-085bd6358b67,5898,6962
Gamma,0a718676-5bb7-11ed-9673-085bd6358b67,3507,2305
Alpha,0a7186a4-5bb7-11ed-8c76-085bd6358b67,8894,3273
Delta,0a7186d2-5bb7-11ed-b8a7-085bd6358b67,3781,4225
Beta,0a718701-5bb7-11ed-af69-085bd6358b67,6019,6081
Beta,0a71872f-5bb7-11ed-850c-085bd6358b67,4973,4935
Delta,0a71875d-5bb7-11ed-aa5c-085bd6358b67,2016,1737
Beta,0a71878c-5bb7-11ed-8e9c-085bd6358b67,8391,8665
Beta,0a7187bb-5bb7-11ed-be4b-085bd6358b67,9253,6291
Gamma,0a7187e8-5bb7-11ed-8632-085bd6358b67,5019,9607
Gamma,0a718816-5bb7-11ed-856a-085bd6358b67,761,9275
Delta,0a718844-5bb7-11ed-98ab-085bd6358b67,2901,6966
Beta,0a718872-5bb7-11ed-a0d0-085bd6358b67,1580,9658
Delta,0a71889f-5bb7-11ed-b5a5-085bd6358b67,8836,3524
Beta,0a7188cb-5bb7-11ed-b190-085bd6358b67,3963,9415
Beta,0a7188f8-5bb7-11ed-96ec-085bd6358b67,4871,2434
Gamma,0a718926-5bb7-11ed-b389-085bd6358b67,6886,1692
Beta,0a718961-5bb7-11ed-aad3-085bd6358b67,5710,6723
Delta,0a718992-5bb7-11ed-9fca-085bd6358b67,3189,9273
Delta,0a7189c2-5bb7-11ed-823f-085bd6358b67,6978,4213
Alpha,0a7189f3-5bb7-11ed-9e5a-085bd6358b67,8719,8348
Beta,0a718a21-5bb7-11ed-9818-085bd6358b67,9720,2185
Gamma,0a718a50-5bb7-11ed-a301-085bd6358b67,6052,2250
Delta,0a718a88-5bb7-11ed-9e02-085bd6358b67,1651,8103
Delta,0a718ab7-5bb7-11ed-8252-085bd6358b67,3836,97
Alpha,0a718ae5-5bb7-11ed-b871-085bd6358b67,5182,6953
Alpha,0a718b15-5bb7-11ed-ab35-085bd6358b67,3453,4653
Gamma,0a718b43-5bb7-11ed-90e7-085bd6358b67,6085,1190
Beta,0a718b70-5bb7-11ed-8a90-085bd6358b67,1482,5363
Alpha,0a718b9d-5bb7-11ed-8c0d-085bd6358b67,9088,7467
Alpha,0a718bcd-5bb7-11ed-9384-085bd6358b67,2057,1700
Delta,0a718bfd-5bb7-11ed-ac03-085bd6358b67,8338,9028
Gamma,0a718c2d-5bb7-11ed-8180-085bd6358b67,2162,2628
Alpha,0a718c5c-5bb7-11ed-86e4-085bd6358b67,3231,8801
Alpha,0a718c8b-5bb7-11ed-b4b3-085bd6358b67,235,9716
Beta,0a718cb7-5bb7-11ed-b32a-085bd6358b67,5244,3601
Beta,0a718ce5-5bb7-11ed-afd3-085bd6358b67,5324,7759
Alpha,0a718d13-5bb7-11ed-8a97-085bd6358b67,6951,6523
Beta,0a718d40-5bb7-11ed-ba08-085bd6358b67,5049,3057
Alpha,0a718d6e-5bb7-11ed-a2db-085bd6358b67,1794,3839
Delta,0a718d9b-5bb7-11ed-9aee-085bd6358b67,6091,1694
Gamma,0a718e93-5bb7-11ed-8de8-085bd6358b67,5517,1664
Alpha,0a718ec3-5bb7-11ed-8bcf-085bd6358b67,2545,8012
Alpha,0a718ef1-5bb7-11ed-9c79-085bd6358b67,4701,4151
Gamma,0a718f20-5bb7-11ed-8356-085bd6358b67,1602,4496
Alpha,0a718f50-5bb7-11ed-9c93-085bd6358b67,5861,2614
Beta,0a718f7d-5bb7-11ed-9bbc-085bd6358b67,5288,9690
Alpha,0a718fad-5bb7-11ed-9a5e-085bd6358b67,6127,905
Gamma,0a718fdd-5bb7-11ed-89bd-085bd6358b67,6652,4268
Alpha,0a71900b-5bb7-11ed-a63a-085bd6358b67,3871,6129
Gamma,0a719039-5bb7-11ed-a158-085bd6358b67,1342,8073
Delta,0a719069-5bb7-11ed-9e1d-085bd6358b67,7895,260
Delta,0a719097-5bb7-11ed-a0b2-085bd6358b67,3753,3835
Alpha,0a7190c4-5bb7-11ed-ae00-085bd6358b67,3836,1325
Beta,0a7190f2-5bb7-11ed-a5d7-085bd6358b67,2711,6479
Delta,0a71912a-5bb7-11ed-a865-085bd6358b67,7929,6811
Beta,0a719157-5bb7-11ed-baa2-085bd6358b67,8755,6457
Gamma,0a719188-5bb7-11ed-ad16-085bd6358b67,8094,6216
Gamma,0a7191c6-5bb7-11ed-9909-085bd6358b67,4626,8490
Delta,0a7191f6-5bb7-11ed-961d-085bd6358b67,3100,5684
Gamma,0a71924e-5bb7-11ed-bd3a-085bd6358b67,744,5541
Alpha,0a71927e-5bb7-11ed-8749-085bd6358b67,3605,6667
Alpha,0a7192ad-5bb7-11ed-8f18-085bd6358b67,9378,3304
Gamma,0a7192db-5bb7-11ed-88b3-085bd6358b67,4618,9020
Delta,0a719309-5bb7-11ed-b9e1-085bd6358b67,8196,6816
Delta,0a71933a-5bb7-11ed-b76f-085bd6358b67,3555,1116
Beta,0a719368-5bb7-11ed-9b69-085bd6358b67,3072,3769
Beta,0a719397-5bb7-11ed-81aa-085bd6358b67,3934,1530
Beta,0a7193c7-5bb7-11ed-9437-085bd6358b67,1423,329
Beta,0a7193f5-5bb7-11ed-b2f2-085bd6358b67,5662,2128
Alpha,0a719423-5bb7-11ed-bd5a-085bd6358b67,9329,8
Delta,0a719451-5bb7-11ed-903f-085bd6358b67,7725,5381
Beta,0a719480-5bb7-11ed-92f8-085bd6358b67,3543,1807
Alpha,0a7194ae-5bb7-11ed-ac02-085bd6358b67,3618,6717
Beta,0a7194e1-5bb7-11ed-ac1c-085bd6358b67,3845,7001
Alpha,0a719510-5bb7-11ed-9a10-085bd6358b67,8906,7844
Alpha,0a71953d-5bb7-11ed-99d1-085bd6358b67,686,893
Beta,0a71956c-5bb7-11ed-89e2-085bd6358b67,1790,8465
Beta,0a719599-5bb7-11ed-b3f4-085bd6358b67,8699,4106
Delta,0a7195c8-5bb7-11ed-baf1-085bd6358b67,7196,6424
Gamma,0a7195f5-5bb7-11ed-83b3-085bd6358b67,5404,9391
Alpha,0a719624-5bb7-11ed-bb87-085bd6358b67,7580,3470
Delta,0a719651-5bb7-11ed-966c-085bd6358b67,9308,5612
Alpha,0a71967f-5bb7-11ed-a4b3-085bd6358b67,6427,9922
Delta,0a7196ae-5bb7-11ed-9ad5-085bd6358b67,1775,8285
Beta,0a7196dd-5bb7-11ed-b1c1-085bd6358b67,5807,8662
Beta,0a719718-5bb7-11ed-acd0-085bd6358b67,4048,1597
Alpha,0a719746-5bb7-11ed-b24e-085bd6358b67,8734,2906
Gamma,0a719773-5bb7-11ed-b7a0-085bd6358b67,3110,8997
Alpha,0a7197a4-5bb7-11ed-b9a5-085bd6358b67,1907,2729
Beta,0a7197d2-5bb7-11ed-8aa5-085bd6358b67,2619,2632
Beta,0a7197ff-5bb7-11ed-929f-085bd6358b67,6255,5505
Gamma,0a71982d-5bb7-11ed-b3c8-085bd6358b67,6220,1209
Alpha,0a71985b-5bb7-11ed-b9e3-085bd6358b67,4313,4708
Alpha,0a719888-5bb7-11ed-b7e7-085bd6358b67,6575,9614
Alpha,0a7198b6-5bb7-11ed-9fae-085bd6358b67,4202,82
Gamma,0a7198e4-5bb7-11ed-bfbe-085bd6358b67,352,3416
Alpha,0a719912-5bb7-11ed-aed5-085bd6358b67,367,4804
Delta,0a71993f-5bb7-11ed-8147-085bd6358b67,5948,3276
