Category,ID,X,Y
Delta,32a8dc4f-5bb7-11ed-9a9c-085bd6358b67,7906,4950
Gamma,32a8dc7b-5bb7-11ed-a5d3-085bd6358b67,8621,4526
Delta,32a8dca6-5bb7-11ed-8fc0-085bd6358b67,5772,9862
Gamma,32a8dcd3-5bb7-11ed-b584-085bd6358b67,3763,170
Gamma,32a8dd01-5bb7-11ed-81af-085bd6358b67,9786,613
Gamma,32a8dd31-5bb7-11ed-afc4-085bd6358b67,9910,7627
Alpha,32a8dd5d-5bb7-11ed-a285-085bd6358b67,4761,4605
Delta,32a8dd88-5bb7-11ed-9936-085bd6358b67,4021,7057
Beta,32a8ddb5-5bb7-11ed-b840-085bd6358b67,8827,2668
Beta,32a8dde3-5bb7-11ed-b22e-085bd6358b67,8832,7323
Alpha,32a8deed-5bb7-11ed-b5ea-085bd6358b67,1973,2427
Beta,32a8df1d-5bb7-11ed-81b4-085bd6358b67,2617,5148
Delta,32a8df4e-5bb7-11ed-8934-085bd6358b67,6739,3406
Delta,32a8df7b-5bb7-11ed-a97d-085bd6358b67,8164,8090
Beta,32a8dfa7-5bb7-11ed-ab28-085bd6358b67,4127,1181
Alpha,32a8dfd3-5bb7-11ed-89aa-085bd6358b67,4371,9368
Gamma,32a8dfff-5bb7-11ed-bf0c-085bd6358b67,2707,564
Gamma,32a8e02c-5bb7-11ed-910f-085bd6358b67,8200,4030
Beta,32a8e058-5bb7-11ed-b24e-085bd6358b67,1992,8227
Alpha,32a8e085-5bb7-11ed-a8ba-085bd6358b67,5292,9701
Delta,32a8e0b2-5bb7-11ed-82fd-085bd6358b67,4500,3104
Gamma,32a8e0eb-5bb7-11ed-8591-085bd6358b67,8293,9247
Gamma,32a8e117-5bb7-11ed-baa3-085bd6358b67,1944,764
Alpha,32a8e143-5bb7-11ed-8b06-085bd6358b67,9693,1751
Delta,32a8e171-5bb7-11ed-99a6-085bd6358b67,7248,7345
Gamma,32a8e1a0-5bb7-11ed-a812-085bd6358b67,4535,2897
Gamma,32a8e1cd-5bb7-11ed-ae8e-085bd6358b67,2388,6966
Delta,32a8e1fb-5bb7-11ed-9de7-085bd6358b67,9178,2012
Alpha,32a8e226-5bb7-11ed-ab16-085bd6358b67,141,5781
Gamma,32a8e256-5bb7-11ed-b741-085bd6358b67,1279,5267
Beta,32a8e284-5bb7-11ed-922a-085bd6358b67,5274,445
Delta,32a8e2bc-5bb7-11ed-b269-085bd6358b67,2447,6986
Delta,32a8e2e9-5bb7-11ed-8e88-085bd6358b67,437,1206
Delta,32a8e317-5bb7-11ed-a6ee-085bd6358b67,9920,7382
Beta,32a8e343-5bb7-11ed-9027-085bd6358b67,6308,9181
Gamma,32a8e370-5bb7-11ed-8871-085bd6358b67,5131,5917
Gamma,32a8e39c-5bb7-11ed-88e0-085bd6358b67,1963,4224
Delta,32a8e3d8-5bb7-11ed-b12e-085bd6358b67,6365,5830
Delta,32a8e405-5bb7-11ed-80ff-085bd6358b67,8813,890
Beta,32a8e435-5bb7-11ed-90f1-085bd6358b67,634,3171
Gamma,32a8e465-5bb7-11ed-a3e2-085bd6358b67,3239,4157
Gamma,32a8e493-5bb7-11ed-8234-085bd6358b67,2520,8964
Alpha,32a8e4bf-5bb7-11ed-aa25-085bd6358b67,5165,7651
Delta,32a8e4eb-5bb7-11ed-b085-085bd6358b67,8918,3061
Gamma,32a8e517-5bb7-11ed-937e-085bd6358b67,2803,5222
Beta,32a8e544-5bb7-11ed-8fe6-085bd6358b67,3843,7799
Beta,32a8e570-5bb7-11ed-92fb-085bd6358b67,256,6887
Delta,32a8e59d-5bb7-11ed-89cb-085bd6358b67,7045,2862
Gamma,32a8e5c9-5bb7-11ed-a40e-085bd6358b67,5857,4322
Beta,32a8e5f5-5bb7-11ed-8115-085bd6358b67,5800,6868
Alpha,32a8e623-5bb7-11ed-8a8a-085bd6358b67,3601,8471
Beta,32a8e650-5bb7-11ed-a7de-085bd6358b67,200,6436
Delta,32a8e687-5bb7-11ed-bacc-085bd6358b67,2597,9837
Gamma,32a8e6b5-5bb7-11ed-a35e-085bd6358b67,8560,2565
Gamma,32a8e6e2-5bb7-11ed-91ea-085bd6358b67,582,280
Alpha,32a8e70f-5bb7-11ed-882f-085bd6358b67,8346,57
Alpha,32a8e73a-5bb7-11ed-b016-085bd6358b67,8703,9586
Alpha,32a8e768-5bb7-11ed-a760-085bd6358b67,6910,58
Gamma,32a8e796-5bb7-11ed-b68e-085bd6358b67,274,321
Gamma,32a8e7c4-5bb7-11ed-b632-085bd6358b67,2765,4705
Delta,32a8e7f2-5bb7-11ed-97ea-085bd6358b67,523,3836
Beta,32a8e81d-5bb7-11ed-a2b0-085bd6358b67,3928,4277
Beta,32a8e849-5bb7-11ed-a14b-085bd6358b67,7587,3707
Alpha,32a8e876-5bb7-11ed-9781-085bd6358b67,4586,1640
Alpha,32a8e8a4-5bb7-11ed-9e93-085bd6358b67,2177,1987
Gamma,32a8e8d4-5bb7-11ed-bcc1-085bd6358b67,5073,3188
Alpha,32a8e900-5bb7-11ed-9c51-085bd6358b67,4515,3876
Delta,32a8e92c-5bb7-11ed-89ef-085bd6358b67,5726,731
Gamma,32a8e958-5bb7-11ed-a7c5-085bd6358b67,1778,6031
Delta,32a8e989-5bb7-11ed-a832-085bd6358b67,4086,6821
Gamma,32a8e9b5-5bb7-11ed-b189-085bd6358b67,8243,2478
Delta,32a8e9e3-5bb7-11ed-bd89-085bd6358b67,7662,2171
Delta,32a8ea11-5bb7-11ed-8318-085bd6358b67,8492,6790
Gamma,32a8ea3d-5bb7-11ed-9823-085bd6358b67,7942,1729
Beta,32a8ea6a-5bb7-11ed-bfe5-085bd6358b67,9433,6316
Beta,32a8ea98-5bb7-11ed-b630-085bd6358b67,5806,9833
Alpha,32a8eac6-5bb7-11ed-910c-085bd6358b67,1211,6770
Alpha,32a8eaf2-5bb7-11ed-9a73-085bd6358b67,9218,9554
Alpha,32a8eb1e-5bb7-11ed-9495-085bd6358b67,914,9309
Gamma,32a8eb4a-5bb7-11ed-b24b-085bd6358b67,7342,860
Beta,32a8eb89-5bb7-11ed-9c20-085bd6358b67,5711,7550
Delta,32a8ebb9-5bb7-11ed-845b-085bd6358b67,1730,3081
Beta,32a8ebe6-5bb7-11ed-b786-085bd6358b67,3528,4810
Gamma,32a8ec14-5bb7-11ed-a68a-085bd6358b67,3867,3582
Gamma,32a8ec49-5bb7-11ed-a984-085bd6358b67,6902,288
Beta,32a8ec74-5bb7-11ed-b8a8-085bd6358b67,3160,7262
Alpha,32a8eca1-5bb7-11ed-b7a3-085bd6358b67,9281,7986
Gamma,32a8ecce-5bb7-11ed-94ad-085bd6358b67,5433,1953
Alpha,32a8ecfa-5bb7-11ed-9b84-085bd6358b67,7356,6196
Alpha,32a8ed27-5bb7-11ed-ae2c-085bd6358b67,5633,1330
Delta,32a8ed55-5bb7-11ed-9541-085bd6358b67,7246,8488
Gamma,32a8ed81-5bb7-11ed-b193-085bd6358b67,6825,5434
Alpha,32a8edb2-5bb7-11ed-861a-085bd6358b67,9656,3365
Gamma,32a8edde-5bb7-11ed-936f-085bd6358b67,4301,2871
Beta,32a8ee0a-5bb7-11ed-ac1d-085bd6358b67,3001,3658
Alpha,32a8ee38-5bb7-11ed-9ac6-085bd6358b67,7619,5941
Beta,32a8ee64-5bb7-11ed-ae3e-085bd6358b67,6080,7191
Delta,32a8ee90-5bb7-11ed-8e0d-085bd6358b67,7683,6405
Delta,32a8eebb-5bb7-11ed-b47a-085bd6358b67,5165,7886
Gamma,32a8eee7-5bb7-11ed-8b14-085bd6358b67,1654,5712
Beta,32a8ef14-5bb7-11ed-b68c-085bd6358b67,3849,4720
Delta,32a8ef41-5bb7-11ed-89b1-085bd6358b67,1236,2208
Gamma,32a8ef70-5bb7-11ed-94fb-085bd6358b67,3510,943
Alpha,32a8ef9e-5bb7-11ed-aa0a-085bd6358b67,2858,5883
Alpha,32a8efcc-5bb7-11ed-a174-085bd6358b67,8256,8480
Delta,32a8eff9-5bb7-11ed-b232-085bd6358b67,7201,7933
Beta,32a8f026-5bb7-11ed-ab86-085bd6358b67,4029,4560
Delta,32a8f053-5bb7-11ed-a161-085bd6358b67,8348,2856
Delta,32a8f07f-5bb7-11ed-92c3-085bd6358b67,9835,8675
Gamma,32a8f0ab-5bb7-11ed-a391-085bd6358b67,4331,2742
Delta,32a8f0d6-5bb7-11ed-9c83-085bd6358b67,2290,2668
Alpha,32a8f107-5bb7-11ed-89b3-085bd6358b67,6496,6563
Gamma,32a8f133-5bb7-11ed-899f-085bd6358b67,2861,6421
Gamma,32a8f15e-5bb7-11ed-8d6c-085bd6358b67,7764,5252
Delta,32a8f18d-5bb7-11ed-83f4-085bd6358b67,651,9277
Alpha,32a8f1cd-5bb7-11ed-b30b-085bd6358b67,8312,8664
Gamma,32a8f1fd-5bb7-11ed-8662-085bd6358b67,4433,3649
Beta,32a8f231-5bb7-11ed-9b7a-085bd6358b67,9684,6348
Gamma,32a8f270-5bb7-11ed-b438-085bd6358b67,924,3854
Alpha,32a8f2b3-5bb7-11ed-84b4-085bd6358b67,5810,7650
Beta,32a8f2f0-5bb7-11ed-9cc2-085bd6358b67,462,3128
Gamma,32a8f333-5bb7-11ed-bbbd-085bd6358b67,5151,8058
Beta,32a8f383-5bb7-11ed-ab90-085bd6358b67,1150,2309
Beta,32a8f3c4-5bb7-11ed-9990-085bd6358b67,4561,4826
Beta,32a8f405-5bb7-11ed-be1b-085bd6358b67,7799,5827
Alpha,32a8f444-5bb7-11ed-8867-085bd6358b67,9004,8293
Beta,32a8f482-5bb7-11ed-997c-085bd6358b67,5259,1622
Gamma,32a8f4bf-5bb7-11ed-88f5-085bd6358b67,3927,7598
Gamma,32a8f4fc-5bb7-11ed-864b-085bd6358b67,5101,3137
Delta,32a8f538-5bb7-11ed-8425-085bd6358b67,2054,2074
Beta,32a8f57a-5bb7-11ed-a280-085bd6358b67,9500,7087
Delta,32a8f5b6-5bb7-11ed-b272-085bd6358b67,7834,631
Alpha,32a8f5e4-5bb7-11ed-a3ce-085bd6358b67,7056,3124
Alpha,32a8f612-5bb7-11ed-8af4-085bd6358b67,6440,1430
Delta,32a8f63d-5bb7-11ed-96d6-085bd6358b67,9358,356
Gamma,32a8f66c-5bb7-11ed-88ff-085bd6358b67,9337,486
Beta,32a8f69a-5bb7-11ed-ab3c-085bd6358b67,4755,27
Alpha,32a8f6c6-5bb7-11ed-8851-085bd6358b67,8677,7440
Alpha,32a8f6f4-5bb7-11ed-aed9-085bd6358b67,3630,6230
Delta,32a8f721-5bb7-11ed-9939-085bd6358b67,1354,4715
Beta,32a8f74e-5bb7-11ed-87cd-085bd6358b67,9434,2172
Gamma,32a8f77a-5bb7-11ed-9b5a-085bd6358b67,3719,3556
Delta,32a8f7a9-5bb7-11ed-9c38-085bd6358b67,3609,4877
Beta,32a8f7d6-5bb7-11ed-985c-085bd6358b67,6922,130
Delta,32a8f807-5bb7-11ed-9e8d-085bd6358b67,6172,4272
Alpha,32a8f837-5bb7-11ed-913a-085bd6358b67,3312,4301
Delta,32a8f864-5bb7-11ed-b294-085bd6358b67,6429,9403
Alpha,32a8f89d-5bb7-11ed-8450-085bd6358b67,1658,3491
Beta,32a8f8ca-5bb7-11ed-b4ef-085bd6358b67,4300,7251
Alpha,32a8f8f6-5bb7-11ed-953f-085bd6358b67,1640,8952
Alpha,32a8f923-5bb7-11ed-85ae-085bd6358b67,9302,6774
Delta,32a8f950-5bb7-11ed-8172-085bd6358b67,8516,8766
Alpha,32a8f97c-5bb7-11ed-b28e-085bd6358b67,3226,3664
Beta,32a8f9a7-5bb7-11ed-8c63-085bd6358b67,6354,3685
Beta,32a8f9d6-5bb7-11ed-a40a-085bd6358b67,9532,5442
Gamma,32a8fa05-5bb7-11ed-832a-085bd6358b67,6095,7883
Gamma,32a8fa30-5bb7-11ed-9ac0-085bd6358b67,587,754
Gamma,32a8fa5d-5bb7-11ed-9af8-085bd6358b67,9428,1303
Beta,32a8fa89-5bb7-11ed-a3f6-085bd6358b67,9833,5156
Alpha,32a8fab5-5bb7-11ed-8f4e-085bd6358b67,2607,5484
Delta,32a8fae3-5bb7-11ed-9529-085bd6358b67,5098,8678
Beta,32a8fb10-5bb7-11ed-8a9c-085bd6358b67,3852,3694
Alpha,32a8fb3c-5bb7-11ed-8f06-085bd6358b67,7212,5029
Delta,32a8fb68-5bb7-11ed-afb6-085bd6358b67,7043,7059
Gamma,32a8fb95-5bb7-11ed-803f-085bd6358b67,2208,2254
Beta,32a8fbc3-5bb7-11ed-b94c-085bd6358b67,2303,1690
Beta,32a8fc00-5bb7-11ed-959f-085bd6358b67,2337,2379
Delta,32a8fc32-5bb7-11ed-a365-085bd6358b67,4381,1798
Gamma,32a8fc5f-5bb7-11ed-8c6d-085bd6358b67,5395,6925
Gamma,32a8fc8c-5bb7-11ed-8a3c-085bd6358b67,107,4258
Gamma,32a8fcb8-5bb7-11ed-8e91-085bd6358b67,1284,4681
Beta,32a8fce8-5bb7-11ed-ae78-085bd6358b67,5586,8216
Gamma,32a8fd16-5bb7-11ed-a23b-085bd6358b67,4097,7870
Delta,32a8fd43-5bb7-11ed-a0f8-085bd6358b67,7671,473
Gamma,32a8fd6f-5bb7-11ed-b2b1-085bd6358b67,4903,4603
Alpha,32a8fd9b-5bb7-11ed-aad8-085bd6358b67,5453,2509
Delta,32a8fdc9-5bb7-11ed-b260-085bd6358b67,1800,8989
Delta,32a8fdf6-5bb7-11ed-b338-085bd6358b67,7682,7809
Beta,32a8fe30-5bb7-11ed-adcd-085bd6358b67,447,7347
Gamma,32a8fe5e-5bb7-11ed-8472-085bd6358b67,9740,5370
Beta,32a8fe95-5bb7-11ed-92f4-085bd6358b67,2063,1877
Alpha,32a8fec3-5bb7-11ed-87c6-085bd6358b67,4752,1466
Alpha,32a8fef1-5bb7-11ed-9b6a-085bd6358b67,5267,2609
Delta,32a8ff1e-5bb7-11ed-87e7-085bd6358b67,4091,1332
Delta,32a8ff4a-5bb7-11ed-acdf-085bd6358b67,4390,360
Alpha,32a8ff78-5bb7-11ed-9db0-085bd6358b67,761,287
Alpha,32a8ffa5-5bb7-11ed-a50b-085bd6358b67,201,633
Delta,32a8ffd1-5bb7-11ed-9fcc-085bd6358b67,9727,8869
Gamma,32a8fffd-5bb7-11ed-aceb-085bd6358b67,1368,5642
Alpha,32a90029-5bb7-11ed-b558-085bd6358b67,9422,9495
Delta,32a90056-5bb7-11ed-9e78-085bd6358b67,647,6883
Delta,32a90082-5bb7-11ed-9990-085bd6358b67,8693,5819
Beta,32a900ae-5bb7-11ed-8270-085bd6358b67,8268,7536
Beta,32a900db-5bb7-11ed-acba-085bd6358b67,7915,3660
Delta,32a90108-5bb7-11ed-9359-085bd6358b67,5790,1116
Beta,32a90134-5bb7-11ed-b8ef-085bd6358b67,6894,9656
Gamma,32a90160-5bb7-11ed-b014-085bd6358b67,3755,8344
Gamma,32a9018b-5bb7-11ed-9c63-085bd6358b67,4182,8131
Gamma,32a901ba-5bb7-11ed-9f23-085bd6358b67,6901,3759
Delta,32a901f5-5bb7-11ed-aa2b-085bd6358b67,3660,6309
Alpha,32a90223-5bb7-11ed-b35b-085bd6358b67,6625,230
Alpha,32a90253-5bb7-11ed-80dc-085bd6358b67,3446,8358
Delta,32a90282-5bb7-11ed-b1cc-085bd6358b67,7585,6807
Delta,32a902af-5bb7-11ed-b496-085bd6358b67,2560,6937
Delta,32a902dd-5bb7-11ed-84f5-085bd6358b67,863,9368
Beta,32a9030a-5bb7-11ed-ae23-085bd6358b67,6981,9499
Delta,32a90335-5bb7-11ed-9aa9-085bd6358b67,1892,3241
Delta,32a90362-5bb7-11ed-8f6d-085bd6358b67,8961,3370
Alpha,32a9039a-5bb7-11ed-ae66-085bd6358b67,9135,1517
Gamma,32a903c9-5bb7-11ed-8ac9-085bd6358b67,5695,6781
Delta,32a90400-5bb7-11ed-928e-085bd6358b67,5550,2885
Beta,32a9042d-5bb7-11ed-b3e1-085bd6358b67,2826,6039
Gamma,32a90459-5bb7-11ed-b3ad-085bd6358b67,6098,4787
Beta,32a90485-5bb7-11ed-ba3c-085bd6358b67,302,4187
Gamma,32a904b2-5bb7-11ed-b364-085bd6358b67,5716,4097
Beta,32a904e0-5bb7-11ed-b48d-085bd6358b67,8758,4166
Delta,32a9050c-5bb7-11ed-881c-085bd6358b67,2370,813
Beta,32a9053a-5bb7-11ed-b655-085bd6358b67,3779,7218
Delta,32a90568-5bb7-11ed-8d36-085bd6358b67,6836,2968
Alpha,32a90595-5bb7-11ed-abd2-085bd6358b67,4953,8386
Beta,32a905c3-5bb7-11ed-b457-085bd6358b67,1794,1452
Delta,32a905ef-5bb7-11ed-8c76-085bd6358b67,7857,9148
Delta,32a9061e-5bb7-11ed-a0c9-085bd6358b67,4779,3523
Beta,32a9064c-5bb7-11ed-afa1-085bd6358b67,3689,1695
Gamma,32a90678-5bb7-11ed-951a-085bd6358b67,5745,7660
Beta,32a906a5-5bb7-11ed-b902-085bd6358b67,655,9582
Gamma,32a906d5-5bb7-11ed-af93-085bd6358b67,2626,9902
Gamma,32a90702-5bb7-11ed-8c33-085bd6358b67,7045,4424
Delta,32a90731-5bb7-11ed-a1b2-085bd6358b67,2568,4620
Beta,32a9075d-5bb7-11ed-8db7-085bd6358b67,1866,753
Delta,32a9078a-5bb7-11ed-bd83-085bd6358b67,3176,9448
Alpha,32a907b6-5bb7-11ed-8378-085bd6358b67,4891,7293
Beta,32a907e3-5bb7-11ed-9a8b-085bd6358b67,2605,355
Gamma,32a90811-5bb7-11ed-ac8d-085bd6358b67,3833,1315
Alpha,32a90840-5bb7-11ed-96d5-085bd6358b67,3521,650
Alpha,32a9086c-5bb7-11ed-8b65-085bd6358b67,3723,4592
Alpha,32a90898-5bb7-11ed-ba8a-085bd6358b67,2019,5111
Delta,32a908c3-5bb7-11ed-a80d-085bd6358b67,7499,6388
Gamma,32a908f0-5bb7-11ed-9bff-085bd6358b67,6124,5086
Delta,32a9091c-5bb7-11ed-8592-085bd6358b67,9810,448
Gamma,32a90948-5bb7-11ed-a7e3-085bd6358b67,442,1433
Gamma,32a9097f-5bb7-11ed-a141-085bd6358b67,9751,9215
Alpha,32a909ab-5bb7-11ed-8240-085bd6358b67,2294,3517
Gamma,32a909d9-5bb7-11ed-aca7-085bd6358b67,9343,9974
Gamma,32a90a05-5bb7-11ed-b02d-085bd6358b67,8558,4158
Beta,32a90a31-5bb7-11ed-93cf-085bd6358b67,9679,8857
Beta,32a90a5e-5bb7-11ed-9749-085bd6358b67,7081,773
Delta,32a90a8a-5bb7-11ed-b7f2-085bd6358b67,2925,8095
Gamma,32a90ab5-5bb7-11ed-a339-085bd6358b67,4719,2567
Gamma,32a90ae3-5bb7-11ed-b86e-085bd6358b67,5224,4924
Gamma,32a90b1c-5bb7-11ed-9bd5-085bd6358b67,1800,6512
Gamma,32a90b4a-5bb7-11ed-b007-085bd6358b67,8762,9817
Beta,32a90b78-5bb7-11ed-adda-085bd6358b67,2398,2844
Gamma,32a90ba4-5bb7-11ed-bb2f-085bd6358b67,9880,5257
Alpha,32a90bd1-5bb7-11ed-bc5c-085bd6358b67,1009,4460
Gamma,32a90bfe-5bb7-11ed-b333-085bd6358b67,5136,6207
Beta,32a90c2d-5bb7-11ed-8e9a-085bd6358b67,2116,5238
Alpha,32a90c5a-5bb7-11ed-be8c-085bd6358b67,7482,2811
Delta,32a90c87-5bb7-11ed-9b87-085bd6358b67,5020,4754
Beta,32a90cb3-5bb7-11ed-9f2b-085bd6358b67,2367,379
Gamma,32a90ce0-5bb7-11ed-99ce-085bd6358b67,6305,4628
Beta,32a90d0b-5bb7-11ed-bcb0-085bd6358b67,9612,6865
Gamma,32a90d38-5bb7-11ed-ae5c-085bd6358b67,976,8925
Alpha,32a90d63-5bb7-11ed-8df3-085bd6358b67,9139,2394
Delta,32a90d90-5bb7-11ed-9214-085bd6358b67,5721,1518
Delta,32a90dbc-5bb7-11ed-8970-085bd6358b67,3831,4016
Beta,32a90de9-5bb7-11ed-a605-085bd6358b67,7267,3133
Beta,32a90e16-5bb7-11ed-9643-085bd6358b67,2726,8420
Beta,32a90e47-5bb7-11ed-8946-085bd6358b67,5868,1694
Gamma,32a90e75-5bb7-11ed-84e7-085bd6358b67,1503,3043
Beta,32a90ea3-5bb7-11ed-94fe-085bd6358b67,5241,4308
Beta,32a90ecf-5bb7-11ed-bb18-085bd6358b67,5929,9280
Delta,32a90efa-5bb7-11ed-b8af-085bd6358b67,7833,152
Delta,32a90f36-5bb7-11ed-94e7-085bd6358b67,6272,7388
Beta,32a90f63-5bb7-11ed-a981-085bd6358b67,2864,9918
Gamma,32a90f90-5bb7-11ed-9596-085bd6358b67,1921,8541
Alpha,32a90fbc-5bb7-11ed-9a1f-085bd6358b67,6759,1589
Alpha,32a90fea-5bb7-11ed-b2fc-085bd6358b67,5118,7142
Delta,32a91016-5bb7-11ed-8379-085bd6358b67,2760,6092
Gamma,32a91043-5bb7-11ed-858a-085bd6358b67,4580,6149
Alpha,32a9106f-5bb7-11ed-9677-085bd6358b67,1746,3888
Beta,32a9109a-5bb7-11ed-9a3a-085bd6358b67,752,3271
Alpha,32a910c7-5bb7-11ed-b440-085bd6358b67,2995,4442
Beta,32a9113d-5bb7-11ed-a2d9-085bd6358b67,7779,3557
Beta,32a9116b-5bb7-11ed-bfd9-085bd6358b67,9860,5075
Beta,32a91199-5bb7-11ed-adc7-085bd6358b67,6039,6317
Beta,32a911c6-5bb7-11ed-84d9-085bd6358b67,578,700
Gamma,32a911f3-5bb7-11ed-933f-085bd6358b67,7661,923
Gamma,32a91223-5bb7-11ed-a769-085bd6358b67,612,1700
Alpha,32a9124f-5bb7-11ed-ac31-085bd6358b67,25,4451
Delta,32a9127b-5bb7-11ed-ba84-085bd6358b67,6798,372
Alpha,32a912a7-5bb7-11ed-9b8a-085bd6358b67,5213,9028
Alpha,32a912d4-5bb7-11ed-b00c-085bd6358b67,6858,8422
Alpha,32a9130f-5bb7-11ed-84d0-085bd6358b67,4494,8038
Delta,32a9133d-5bb7-11ed-9166-085bd6358b67,3894,1124
Beta,32a9136a-5bb7-11ed-813d-085bd6358b67,4497,2392
Gamma,32a91398-5bb7-11ed-b409-085bd6358b67,8942,1155
Alpha,32a913c6-5bb7-11ed-b06f-085bd6358b67,3758,7956
Alpha,32a913f3-5bb7-11ed-99b6-085bd6358b67,5895,1237
Gamma,32a91420-5bb7-11ed-84ca-085bd6358b67,2274,7300
Delta,32a9144c-5bb7-11ed-96fb-085bd6358b67,1566,8145
Beta,32a91478-5bb7-11ed-801c-085bd6358b67,1802,7284
Alpha,32a914a5-5bb7-11ed-8481-085bd6358b67,9752,5587
Alpha,32a914d2-5bb7-11ed-a80b-085bd6358b67,4193,8043
Beta,32a9150a-5bb7-11ed-9110-085bd6358b67,4402,970
Beta,32a91537-5bb7-11ed-8269-085bd6358b67,4793,2764
Delta,32a91566-5bb7-11ed-ad61-085bd6358b67,9301,8203
Gamma,32a91593-5bb7-11ed-b6b4-085bd6358b67,8619,3830
Beta,32a915c1-5bb7-11ed-9fa4-085bd6358b67,3289,1213
Alpha,32a915ed-5bb7-11ed-9b48-085bd6358b67,5934,6962
Gamma,32a9161b-5bb7-11ed-9f9f-085bd6358b67,7900,659
Beta,32a91649-5bb7-11ed-82eb-085bd6358b67,7148,1598
Alpha,32a91676-5bb7-11ed-aa39-085bd6358b67,4642,1376
Delta,32a916a2-5bb7-11ed-8c6b-085bd6358b67,7001,3328
Gamma,32a916cf-5bb7-11ed-a241-085bd6358b67,7867,2176
Alpha,32a916fa-5bb7-11ed-b0b3-085bd6358b67,273,7485
Alpha,32a91728-5bb7-11ed-bd89-085bd6358b67,7135,3997
Delta,32a91755-5bb7-11ed-8247-085bd6358b67,5619,6862
Delta,32a91782-5bb7-11ed-9dc2-085bd6358b67,5376,8413
Delta,32a917ad-5bb7-11ed-be64-085bd6358b67,8065,2331
Beta,32a917db-5bb7-11ed-9a6a-085bd6358b67,8507,6994
Beta,32a91808-5bb7-11ed-a49a-085bd6358b67,9920,5934
Alpha,32a91837-5bb7-11ed-aea0-085bd6358b67,6694,4499
Beta,32a91863-5bb7-11ed-b36c-085bd6358b67,6662,5344
Gamma,32a91890-5bb7-11ed-978a-085bd6358b67,7022,8033
Delta,32a918bc-5bb7-11ed-a392-085bd6358b67,5726,9927
Delta,32a918e7-5bb7-11ed-8998-085bd6358b67,1045,2351
Alpha,32a91913-5bb7-11ed-bfb3-085bd6358b67,8983,786
Alpha,32a91940-5bb7-11ed-9f13-085bd6358b67,8966,3929
Gamma,32a9196c-5bb7-11ed-8497-085bd6358b67,6282,6019
Beta,32a91998-5bb7-11ed-9302-085bd6358b67,371,3286
Gamma,32a919c4-5bb7-11ed-9e4d-085bd6358b67,8452,7546
Delta,32a919f1-5bb7-11ed-8266-085bd6358b67,5342,2122
Beta,32a91a1f-5bb7-11ed-9496-085bd6358b67,257,6133
Alpha,32a91a4c-5bb7-11ed-a5e4-085bd6358b67,6,3945
Alpha,32a91a86-5bb7-11ed-98d9-085bd6358b67,8987,7813
Gamma,32a91abe-5bb7-11ed-b93a-085bd6358b67,3051,9025
Beta,32a91aeb-5bb7-11ed-be76-085bd6358b67,3771,5583
Delta,32a91b17-5bb7-11ed-ac6a-085bd6358b67,1316,9739
Alpha,32a91b46-5bb7-11ed-99f6-085bd6358b67,4688,7443
Delta,32a91b75-5bb7-11ed-ad4c-085bd6358b67,9182,2657
Alpha,32a91ba2-5bb7-11ed-acb2-085bd6358b67,5685,6338
Alpha,32a91bcf-5bb7-11ed-aaf6-085bd6358b67,2640,9846
Delta,32a91bfb-5bb7-11ed-8130-085bd6358b67,8826,4953
Alpha,32a91c2a-5bb7-11ed-8cba-085bd6358b67,10,4847
Gamma,32a91c58-5bb7-11ed-b0f7-085bd6358b67,139,4990
Alpha,32a91c84-5bb7-11ed-a342-085bd6358b67,4293,4316
Alpha,32a91cb0-5bb7-11ed-801c-085bd6358b67,3543,4132
Gamma,32a91cde-5bb7-11ed-b62a-085bd6358b67,6193,3155
Beta,32a91d0d-5bb7-11ed-bdb7-085bd6358b67,4102,8420
Alpha,32a91d39-5bb7-11ed-a027-085bd6358b67,67,8061
Delta,32a91d66-5bb7-11ed-8ffd-085bd6358b67,5965,3553
Alpha,32a91d93-5bb7-11ed-b100-085bd6358b67,2410,6833
Delta,32a91dc0-5bb7-11ed-b718-085bd6358b67,7135,9582
Gamma,32a91dec-5bb7-11ed-b34e-085bd6358b67,2370,3419
Gamma,32a91e19-5bb7-11ed-ba5e-085bd6358b67,6223,5994
Beta,32a91e46-5bb7-11ed-9267-085bd6358b67,3405,8047
Gamma,32a91e75-5bb7-11ed-b755-085bd6358b67,8729,665
Delta,32a91ea1-5bb7-11ed-acff-085bd6358b67,4190,7952
Alpha,32a91ece-5bb7-11ed-abf1-085bd6358b67,7591,297
Gamma,32a91fc3-5bb7-11ed-8375-085bd6358b67,4551,2426
Gamma,32a91ff0-5bb7-11ed-a4f2-085bd6358b67,2170,5914
Gamma,32a9201e-5bb7-11ed-b920-085bd6358b67,2532,2032
Gamma,32a9204c-5bb7-11ed-8e32-085bd6358b67,4387,5521
Alpha,32a92077-5bb7-11ed-99aa-085bd6358b67,2651,1433
Gamma,32a920a3-5bb7-11ed-b7ea-085bd6358b67,2048,8096
Alpha,32a920d0-5bb7-11ed-9419-085bd6358b67,4000,7774
Alpha,32a92152-5bb7-11ed-bbe7-085bd6358b67,7180,3697
Delta,32a92182-5bb7-11ed-b8ec-085bd6358b67,4753,4864
Gamma,32a921b1-5bb7-11ed-89d3-085bd6358b67,574,3435
