Category,ID,X,Y
Beta,1c86d150-5bf7-11ed-8fe6-085bd6358b67,3843,7799
Beta,1c86d1e9-5bf7-11ed-92fb-085bd6358b67,256,6887
Delta,1c86d285-5bf7-11ed-89cb-085bd6358b67,7045,2862
Gamma,1c86d31e-5bf7-11ed-a40e-085bd6358b67,5857,4322
Beta,1c86d3b6-5bf7-11ed-8115-085bd6358b67,5800,6868
Alpha,1c86d453-5bf7-11ed-8a8a-085bd6358b67,3601,8471
Beta,1c86d4ef-5bf7-11ed-a7de-085bd6358b67,200,6436
Delta,1c86d587-5bf7-11ed-bacc-085bd6358b67,2597,9837
Gamma,1c86d624-5bf7-11ed-a35e-085bd6358b67,8560,2565
Gamma,1c86d6be-5bf7-11ed-91ea-085bd6358b67,582,280
Alpha,1c86d75a-5bf7-11ed-882f-085bd6358b67,8346,57
Alpha,1c86d7f2-5bf7-11ed-b016-085bd6358b67,8703,9586
Alpha,1c86d88e-5bf7-11ed-a760-085bd6358b67,6910,58
Gamma,1c86d92a-5bf7-11ed-b68e-085bd6358b67,274,321
Gamma,1c86d9c7-5bf7-11ed-b632-085bd6358b67,2765,4705
Delta,1c86da65-5bf7-11ed-97ea-085bd6358b67,523,3836
Beta,1c86dafd-5bf7-11ed-a2b0-085bd6358b67,3928,4277
Beta,1c86db94-5bf7-11ed-a14b-085bd6358b67,7587,3707
Alpha,1c86dc2f-5bf7-11ed-9781-085bd6358b67,4586,1640
Alpha,1c86dccd-5bf7-11ed-9e93-085bd6358b67,2177,1987
Gamma,1c86dd6e-5bf7-11ed-bcc1-085bd6358b67,5073,3188
Alpha,1c86de08-5bf7-11ed-9c51-085bd6358b67,4515,3876
Delta,1c86de9f-5bf7-11ed-89ef-085bd6358b67,5726,731
Gamma,1c86df39-5bf7-11ed-a7c5-085bd6358b67,1778,6031
Delta,1c86dfdb-5bf7-11ed-a832-085bd6358b67,4086,6821
Gamma,1c86e074-5bf7-11ed-b189-085bd6358b67,8243,2478
Delta,1c86e111-5bf7-11ed-bd89-085bd6358b67,7662,2171
Delta,1c86e1ae-5bf7-11ed-8318-085bd6358b67,8492,6790
Gamma,1c86e25a-5bf7-11ed-9823-085bd6358b67,7942,1729
Beta,1c86e2f1-5bf7-11ed-bfe5-085bd6358b67,9433,6316
Beta,1c86e38a-5bf7-11ed-b630-085bd6358b67,5806,9833
Alpha,1c86e427-5bf7-11ed-910c-085bd6358b67,1211,6770
Alpha,1c86e4c0-5bf7-11ed-9a73-085bd6358b67,9218,9554
Alpha,1c86e55a-5bf7-11ed-9495-085bd6358b67,914,9309
Gamma,1c86e604-5bf7-11ed-b24b-085bd6358b67,7342,860
Beta,1c86e69c-5bf7-11ed-9c20-085bd6358b67,5711,7550
Delta,1c86e739-5bf7-11ed-845b-085bd6358b67,1730,3081
Beta,1c86e7d3-5bf7-11ed-b786-085bd6358b67,3528,4810
Gamma,1c86e86e-5bf7-11ed-a68a-085bd6358b67,3867,3582
Gamma,1c86e905-5bf7-11ed-a984-085bd6358b67,6902,288
Beta,1c86e99e-5bf7-11ed-b8a8-085bd6358b67,3160,7262
Alpha,1c86ea39-5bf7-11ed-b7a3-085bd6358b67,9281,7986
Gamma,1c86ead5-5bf7-11ed-94ad-085bd6358b67,5433,1953
Alpha,1c86eb6d-5bf7-11ed-9b84-085bd6358b67,7356,6196
Alpha,1c86ec08-5bf7-11ed-ae2c-085bd6358b67,5633,1330
Delta,1c86eca3-5bf7-11ed-9541-085bd6358b67,7246,8488
Gamma,1c86ed3d-5bf7-11ed-b193-085bd6358b67,6825,5434
Alpha,1c86ede1-5bf7-11ed-861a-085bd6358b67,9656,3365
Gamma,1c86ee78-5bf7-11ed-936f-085bd6358b67,4301,2871
Beta,1c86ef11-5bf7-11ed-ac1d-085bd6358b67,3001,3658
Alpha,1c86efab-5bf7-11ed-9ac6-085bd6358b67,7619,5941
Beta,1c86f044-5bf7-11ed-ae3e-085bd6358b67,6080,7191
Delta,1c86f0db-5bf7-11ed-8e0d-085bd6358b67,7683,6405
Delta,1c86f172-5bf7-11ed-b47a-085bd6358b67,5165,7886
Gamma,1c86f209-5bf7-11ed-8b14-085bd6358b67,1654,5712
Beta,1c86f2a5-5bf7-11ed-b68c-085bd6358b67,3849,4720
Delta,1c86f340-5bf7-11ed-89b1-085bd6358b67,1236,2208
Gamma,1c86f3dd-5bf7-11ed-94fb-085bd6358b67,3510,943
Alpha,1c86f47b-5bf7-11ed-aa0a-085bd6358b67,2858,5883
Alpha,1c86f529-5bf7-11ed-a174-085bd6358b67,8256,8480
Delta,1c86f5d7-5bf7-11ed-b232-085bd6358b67,7201,7933
Beta,1c86f676-5bf7-11ed-ab86-085bd6358b67,4029,4560
Delta,1c86f713-5bf7-11ed-a161-085bd6358b67,8348,2856
Delta,1c86f7ad-5bf7-11ed-92c3-085bd6358b67,9835,8675
Gamma,1c86f914-5bf7-11ed-a391-085bd6358b67,4331,2742
Delta,1c86f9ae-5bf7-11ed-9c83-085bd6358b67,2290,2668
Alpha,1c86fa50-5bf7-11ed-89b3-085bd6358b67,6496,6563
Gamma,1c86faea-5bf7-11ed-899f-085bd6358b67,2861,6421
Gamma,1c86fb83-5bf7-11ed-8d6c-085bd6358b67,7764,5252
Delta,1c86fc20-5bf7-11ed-83f4-085bd6358b67,651,9277
Alpha,1c86fcbb-5bf7-11ed-b30b-085bd6358b67,8312,8664
Gamma,1c86fd58-5bf7-11ed-8662-085bd6358b67,4433,3649
Beta,1c86fdf1-5bf7-11ed-9b7a-085bd6358b67,9684,6348
Gamma,1c86fe89-5bf7-11ed-b438-085bd6358b67,924,3854
Alpha,1c86ff24-5bf7-11ed-84b4-085bd6358b67,5810,7650
Beta,1c86ffc2-5bf7-11ed-9cc2-085bd6358b67,462,3128
Gamma,1c870076-5bf7-11ed-bbbd-085bd6358b67,5151,8058
Beta,1c87010f-5bf7-11ed-ab90-085bd6358b67,1150,2309
Beta,1c8701ac-5bf7-11ed-9990-085bd6358b67,4561,4826
Beta,1c870248-5bf7-11ed-be1b-085bd6358b67,7799,5827
Alpha,1c8702e4-5bf7-11ed-8867-085bd6358b67,9004,8293
Beta,1c87037e-5bf7-11ed-997c-085bd6358b67,5259,1622
Gamma,1c870415-5bf7-11ed-88f5-085bd6358b67,3927,7598
Gamma,1c8704ac-5bf7-11ed-864b-085bd6358b67,5101,3137
Delta,1c870543-5bf7-11ed-8425-085bd6358b67,2054,2074
Beta,1c8705dd-5bf7-11ed-a280-085bd6358b67,9500,7087
Delta,1c870673-5bf7-11ed-b272-085bd6358b67,7834,631
Alpha,1c87070d-5bf7-11ed-a3ce-085bd6358b67,7056,3124
Alpha,1c8707a9-5bf7-11ed-8af4-085bd6358b67,6440,1430
Delta,1c870840-5bf7-11ed-96d6-085bd6358b67,9358,356
Gamma,1c8708dc-5bf7-11ed-88ff-085bd6358b67,9337,486
Beta,1c870985-5bf7-11ed-ab3c-085bd6358b67,4755,27
Alpha,1c870a1f-5bf7-11ed-8851-085bd6358b67,8677,7440
Alpha,1c870abd-5bf7-11ed-aed9-085bd6358b67,3630,6230
Delta,1c870b55-5bf7-11ed-9939-085bd6358b67,1354,4715
Beta,1c870bef-5bf7-11ed-87cd-085bd6358b67,9434,2172
Gamma,1c870c85-5bf7-11ed-9b5a-085bd6358b67,3719,3556
Delta,1c870d24-5bf7-11ed-9c38-085bd6358b67,3609,4877
Beta,1c870dc0-5bf7-11ed-985c-085bd6358b67,6922,130
Delta,1c870e64-5bf7-11ed-9e8d-085bd6358b67,6172,4272
Alpha,1c870f04-5bf7-11ed-913a-085bd6358b67,3312,4301
Delta,1c870f9d-5bf7-11ed-b294-085bd6358b67,6429,9403
Alpha,1c871033-5bf7-11ed-8450-085bd6358b67,1658,3491
Beta,1c8710cd-5bf7-11ed-b4ef-085bd6358b67,4300,7251
Alpha,1c871164-5bf7-11ed-953f-085bd6358b67,1640,8952
Alpha,1c8711fe-5bf7-11ed-85ae-085bd6358b67,9302,6774
Delta,1c871297-5bf7-11ed-8172-085bd6358b67,8516,8766
Alpha,1c87132e-5bf7-11ed-b28e-085bd6358b67,3226,3664
Beta,1c8713c5-5bf7-11ed-8c63-085bd6358b67,6354,3685
Beta,1c871463-5bf7-11ed-a40a-085bd6358b67,9532,5442
Gamma,1c871501-5bf7-11ed-832a-085bd6358b67,6095,7883
Gamma,1c871598-5bf7-11ed-9ac0-085bd6358b67,587,754
Gamma,1c871632-5bf7-11ed-9af8-085bd6358b67,9428,1303
Beta,1c8716ca-5bf7-11ed-a3f6-085bd6358b67,9833,5156
Alpha,1c871761-5bf7-11ed-8f4e-085bd6358b67,2607,5484
Delta,1c8717fd-5bf7-11ed-9529-085bd6358b67,5098,8678
Beta,1c871898-5bf7-11ed-8a9c-085bd6358b67,3852,3694
Alpha,1c87192f-5bf7-11ed-8f06-085bd6358b67,7212,5029
Delta,1c8719d6-5bf7-11ed-afb6-085bd6358b67,7043,7059
Gamma,1c871a74-5bf7-11ed-803f-085bd6358b67,2208,2254
Beta,1c871b0d-5bf7-11ed-b94c-085bd6358b67,2303,1690
Beta,1c871bab-5bf7-11ed-959f-085bd6358b67,2337,2379
Delta,1c871c46-5bf7-11ed-a365-085bd6358b67,4381,1798
Gamma,1c871ce8-5bf7-11ed-8c6d-085bd6358b67,5395,6925
Gamma,1c871d81-5bf7-11ed-8a3c-085bd6358b67,107,4258
Gamma,1c871e1b-5bf7-11ed-8e91-085bd6358b67,1284,4681
Beta,1c871ebe-5bf7-11ed-ae78-085bd6358b67,5586,8216
Gamma,1c871f57-5bf7-11ed-a23b-085bd6358b67,4097,7870
Delta,1c871ff3-5bf7-11ed-a0f8-085bd6358b67,7671,473
Gamma,1c87208b-5bf7-11ed-b2b1-085bd6358b67,4903,4603
Alpha,1c872123-5bf7-11ed-aad8-085bd6358b67,5453,2509
Delta,1c8721c0-5bf7-11ed-b260-085bd6358b67,1800,8989
Delta,1c87225b-5bf7-11ed-b338-085bd6358b67,7682,7809
Beta,1c8722f7-5bf7-11ed-adcd-085bd6358b67,447,7347
Gamma,1c872390-5bf7-11ed-8472-085bd6358b67,9740,5370
Beta,1c872429-5bf7-11ed-92f4-085bd6358b67,2063,1877
Alpha,1c8724c4-5bf7-11ed-87c6-085bd6358b67,4752,1466
Alpha,1c872560-5bf7-11ed-9b6a-085bd6358b67,5267,2609
Delta,1c8725f9-5bf7-11ed-87e7-085bd6358b67,4091,1332
Delta,1c872692-5bf7-11ed-acdf-085bd6358b67,4390,360
Alpha,1c87272e-5bf7-11ed-9db0-085bd6358b67,761,287
Alpha,1c8727c9-5bf7-11ed-a50b-085bd6358b67,201,633
Delta,1c872864-5bf7-11ed-9fcc-085bd6358b67,9727,8869
Gamma,1c872916-5bf7-11ed-aceb-085bd6358b67,1368,5642
Alpha,1c8729ae-5bf7-11ed-b558-085bd6358b67,9422,9495
Delta,1c872a49-5bf7-11ed-9e78-085bd6358b67,647,6883
Delta,1c872ae2-5bf7-11ed-9990-085bd6358b67,8693,5819
Beta,1c872b7a-5bf7-11ed-8270-085bd6358b67,8268,7536
Beta,1c872c15-5bf7-11ed-acba-085bd6358b67,7915,3660
Delta,1c872cae-5bf7-11ed-9359-085bd6358b67,5790,1116
Beta,1c872d47-5bf7-11ed-b8ef-085bd6358b67,6894,9656
Gamma,1c872ddf-5bf7-11ed-b014-085bd6358b67,3755,8344
Gamma,1c872e75-5bf7-11ed-9c63-085bd6358b67,4182,8131
Gamma,1c872f13-5bf7-11ed-9f23-085bd6358b67,6901,3759
Delta,1c872fb8-5bf7-11ed-aa2b-085bd6358b67,3660,6309
Alpha,1c873052-5bf7-11ed-b35b-085bd6358b67,6625,230
Alpha,1c8730f2-5bf7-11ed-80dc-085bd6358b67,3446,8358
Delta,1c87318d-5bf7-11ed-b1cc-085bd6358b67,7585,6807
Delta,1c873225-5bf7-11ed-b496-085bd6358b67,2560,6937
Delta,1c8732c2-5bf7-11ed-84f5-085bd6358b67,863,9368
Beta,1c87335d-5bf7-11ed-ae23-085bd6358b67,6981,9499
Delta,1c873408-5bf7-11ed-9aa9-085bd6358b67,1892,3241
Delta,1c8734a5-5bf7-11ed-8f6d-085bd6358b67,8961,3370
Alpha,1c87353e-5bf7-11ed-ae66-085bd6358b67,9135,1517
Gamma,1c8735d8-5bf7-11ed-8ac9-085bd6358b67,5695,6781
Delta,1c873670-5bf7-11ed-928e-085bd6358b67,5550,2885
Beta,1c873708-5bf7-11ed-b3e1-085bd6358b67,2826,6039
Gamma,1c8737a1-5bf7-11ed-b3ad-085bd6358b67,6098,4787
Beta,1c873838-5bf7-11ed-ba3c-085bd6358b67,302,4187
Gamma,1c8738d3-5bf7-11ed-b364-085bd6358b67,5716,4097
Beta,1c873970-5bf7-11ed-b48d-085bd6358b67,8758,4166
Delta,1c873a07-5bf7-11ed-881c-085bd6358b67,2370,813
Beta,1c873aa5-5bf7-11ed-b655-085bd6358b67,3779,7218
Delta,1c873b40-5bf7-11ed-8d36-085bd6358b67,6836,2968
Alpha,1c873bdb-5bf7-11ed-abd2-085bd6358b67,4953,8386
Beta,1c873c7b-5bf7-11ed-b457-085bd6358b67,1794,1452
Delta,1c873d13-5bf7-11ed-8c76-085bd6358b67,7857,9148
Delta,1c873db3-5bf7-11ed-a0c9-085bd6358b67,4779,3523
Beta,1c873e50-5bf7-11ed-afa1-085bd6358b67,3689,1695
Gamma,1c873eea-5bf7-11ed-951a-085bd6358b67,5745,7660
Beta,1c873f87-5bf7-11ed-b902-085bd6358b67,655,9582
Gamma,1c874027-5bf7-11ed-af93-085bd6358b67,2626,9902
Gamma,1c8740c2-5bf7-11ed-8c33-085bd6358b67,7045,4424
Delta,1c874163-5bf7-11ed-a1b2-085bd6358b67,2568,4620
Beta,1c8741fc-5bf7-11ed-8db7-085bd6358b67,1866,753
Delta,1c874297-5bf7-11ed-bd83-085bd6358b67,3176,9448
Alpha,1c87433f-5bf7-11ed-8378-085bd6358b67,4891,7293
Beta,1c8743d9-5bf7-11ed-9a8b-085bd6358b67,2605,355
Gamma,1c874475-5bf7-11ed-ac8d-085bd6358b67,3833,1315
Alpha,1c874516-5bf7-11ed-96d5-085bd6358b67,3521,650
Alpha,1c8745ae-5bf7-11ed-8b65-085bd6358b67,3723,4592
Alpha,1c874645-5bf7-11ed-ba8a-085bd6358b67,2019,5111
Delta,1c87480a-5bf7-11ed-a80d-085bd6358b67,7499,6388
Gamma,1c8748c3-5bf7-11ed-9bff-085bd6358b67,6124,5086
Delta,1c874961-5bf7-11ed-8592-085bd6358b67,9810,448
Gamma,1c8749fd-5bf7-11ed-a7e3-085bd6358b67,442,1433
Gamma,1c874a96-5bf7-11ed-a141-085bd6358b67,9751,9215
Alpha,1c874b2d-5bf7-11ed-8240-085bd6358b67,2294,3517
Gamma,1c874bcd-5bf7-11ed-aca7-085bd6358b67,9343,9974
Gamma,1c874c66-5bf7-11ed-b02d-085bd6358b67,8558,4158
Beta,1c874cfd-5bf7-11ed-93cf-085bd6358b67,9679,8857
Beta,1c874d9b-5bf7-11ed-9749-085bd6358b67,7081,773
Delta,1c874e32-5bf7-11ed-b7f2-085bd6358b67,2925,8095
Gamma,1c874ee9-5bf7-11ed-a339-085bd6358b67,4719,2567
Gamma,1c874f88-5bf7-11ed-b86e-085bd6358b67,5224,4924
Gamma,1c875024-5bf7-11ed-9bd5-085bd6358b67,1800,6512
Gamma,1c8750bf-5bf7-11ed-b007-085bd6358b67,8762,9817
Beta,1c87515b-5bf7-11ed-adda-085bd6358b67,2398,2844
Gamma,1c8751f3-5bf7-11ed-bb2f-085bd6358b67,9880,5257
Alpha,1c87528d-5bf7-11ed-bc5c-085bd6358b67,1009,4460
Gamma,1c875328-5bf7-11ed-b333-085bd6358b67,5136,6207
Beta,1c8753c7-5bf7-11ed-8e9a-085bd6358b67,2116,5238
Alpha,1c875466-5bf7-11ed-be8c-085bd6358b67,7482,2811
Delta,1c875501-5bf7-11ed-9b87-085bd6358b67,5020,4754
Beta,1c87559a-5bf7-11ed-9f2b-085bd6358b67,2367,379
Gamma,1c875634-5bf7-11ed-99ce-085bd6358b67,6305,4628
Beta,1c8756cc-5bf7-11ed-bcb0-085bd6358b67,9612,6865
Gamma,1c875774-5bf7-11ed-ae5c-085bd6358b67,976,8925
Alpha,1c87580c-5bf7-11ed-8df3-085bd6358b67,9139,2394
Delta,1c8758a5-5bf7-11ed-9214-085bd6358b67,5721,1518
Delta,1c87593d-5bf7-11ed-8970-085bd6358b67,3831,4016
Beta,1c8759d8-5bf7-11ed-a605-085bd6358b67,7267,3133
Beta,1c875a74-5bf7-11ed-9643-085bd6358b67,2726,8420
Beta,1c875b12-5bf7-11ed-8946-085bd6358b67,5868,1694
Gamma,1c875bb0-5bf7-11ed-84e7-085bd6358b67,1503,3043
Beta,1c875c4a-5bf7-11ed-94fe-085bd6358b67,5241,4308
Beta,1c875ce4-5bf7-11ed-bb18-085bd6358b67,5929,9280
Delta,1c875d9c-5bf7-11ed-b8af-085bd6358b67,7833,152
Delta,1c875e3c-5bf7-11ed-94e7-085bd6358b67,6272,7388
Beta,1c875ed3-5bf7-11ed-a981-085bd6358b67,2864,9918
Gamma,1c875f6f-5bf7-11ed-9596-085bd6358b67,1921,8541
Alpha,1c876008-5bf7-11ed-9a1f-085bd6358b67,6759,1589
Alpha,1c8760a7-5bf7-11ed-b2fc-085bd6358b67,5118,7142
Delta,1c876141-5bf7-11ed-8379-085bd6358b67,2760,6092
Gamma,1c8761df-5bf7-11ed-858a-085bd6358b67,4580,6149
Alpha,1c876278-5bf7-11ed-9677-085bd6358b67,1746,3888
Beta,1c87630f-5bf7-11ed-9a3a-085bd6358b67,752,3271
Alpha,1c8763a7-5bf7-11ed-b440-085bd6358b67,2995,4442
Beta,1c87643f-5bf7-11ed-a2d9-085bd6358b67,7779,3557
Beta,1c8764d8-5bf7-11ed-bfd9-085bd6358b67,9860,5075
Beta,1c876572-5bf7-11ed-adc7-085bd6358b67,6039,6317
Beta,1c87660c-5bf7-11ed-84d9-085bd6358b67,578,700
Gamma,1c8766a4-5bf7-11ed-933f-085bd6358b67,7661,923
Gamma,1c876741-5bf7-11ed-a769-085bd6358b67,612,1700
Alpha,1c8767da-5bf7-11ed-ac31-085bd6358b67,25,4451
Delta,1c876873-5bf7-11ed-ba84-085bd6358b67,6798,372
Alpha,1c87691e-5bf7-11ed-9b8a-085bd6358b67,5213,9028
Alpha,1c8769b8-5bf7-11ed-b00c-085bd6358b67,6858,8422
Alpha,1c876a56-5bf7-11ed-84d0-085bd6358b67,4494,8038
Delta,1c876afc-5bf7-11ed-9166-085bd6358b67,3894,1124
Beta,1c876b97-5bf7-11ed-813d-085bd6358b67,4497,2392
Gamma,1c876c32-5bf7-11ed-b409-085bd6358b67,8942,1155
Alpha,1c876cd2-5bf7-11ed-b06f-085bd6358b67,3758,7956
Alpha,1c876d6d-5bf7-11ed-99b6-085bd6358b67,5895,1237
Gamma,1c876e06-5bf7-11ed-84ca-085bd6358b67,2274,7300
Delta,1c876ea1-5bf7-11ed-96fb-085bd6358b67,1566,8145
Beta,1c876f3c-5bf7-11ed-801c-085bd6358b67,1802,7284
Alpha,1c876fd7-5bf7-11ed-8481-085bd6358b67,9752,5587
Alpha,1c87706f-5bf7-11ed-a80b-085bd6358b67,4193,8043
Beta,1c87710c-5bf7-11ed-9110-085bd6358b67,4402,970
Beta,1c8771a9-5bf7-11ed-8269-085bd6358b67,4793,2764
Delta,1c877249-5bf7-11ed-ad61-085bd6358b67,9301,8203
Gamma,1c8772e7-5bf7-11ed-b6b4-085bd6358b67,8619,3830
Beta,1c877385-5bf7-11ed-9fa4-085bd6358b67,3289,1213
Alpha,1c87741d-5bf7-11ed-9b48-085bd6358b67,5934,6962
Gamma,1c8774bb-5bf7-11ed-9f9f-085bd6358b67,7900,659
Beta,1c877558-5bf7-11ed-82eb-085bd6358b67,7148,1598
Alpha,1c8775f2-5bf7-11ed-aa39-085bd6358b67,4642,1376
Delta,1c87768b-5bf7-11ed-8c6b-085bd6358b67,7001,3328
Gamma,1c877727-5bf7-11ed-a241-085bd6358b67,7867,2176
Alpha,1c8777be-5bf7-11ed-b0b3-085bd6358b67,273,7485
Alpha,1c877858-5bf7-11ed-bd89-085bd6358b67,7135,3997
Delta,1c8778f5-5bf7-11ed-8247-085bd6358b67,5619,6862
Delta,1c87798f-5bf7-11ed-9dc2-085bd6358b67,5376,8413
Delta,1c877a29-5bf7-11ed-be64-085bd6358b67,8065,2331
Beta,1c877ad7-5bf7-11ed-9a6a-085bd6358b67,8507,6994
Beta,1c877b84-5bf7-11ed-a49a-085bd6358b67,9920,5934
Alpha,1c877c22-5bf7-11ed-aea0-085bd6358b67,6694,4499
Beta,1c877cbb-5bf7-11ed-b36c-085bd6358b67,6662,5344
Gamma,1c877d54-5bf7-11ed-978a-085bd6358b67,7022,8033
Delta,1c877df9-5bf7-11ed-a392-085bd6358b67,5726,9927
Delta,1c877e92-5bf7-11ed-8998-085bd6358b67,1045,2351
Alpha,1c877f29-5bf7-11ed-bfb3-085bd6358b67,8983,786
Alpha,1c877fc9-5bf7-11ed-9f13-085bd6358b67,8966,3929
Gamma,1c878060-5bf7-11ed-8497-085bd6358b67,6282,6019
Beta,1c8780f7-5bf7-11ed-9302-085bd6358b67,371,3286
Gamma,1c878191-5bf7-11ed-9e4d-085bd6358b67,8452,7546
Delta,1c87822f-5bf7-11ed-8266-085bd6358b67,5342,2122
Beta,1c8782da-5bf7-11ed-9496-085bd6358b67,257,6133
Alpha,1c878375-5bf7-11ed-a5e4-085bd6358b67,6,3945
Alpha,1c87840e-5bf7-11ed-98d9-085bd6358b67,8987,7813
Gamma,1c8784a6-5bf7-11ed-b93a-085bd6358b67,3051,9025
Beta,1c87853e-5bf7-11ed-be76-085bd6358b67,3771,5583
Delta,1c8785d5-5bf7-11ed-ac6a-085bd6358b67,1316,9739
Alpha,1c878675-5bf7-11ed-99f6-085bd6358b67,4688,7443
Delta,1c878713-5bf7-11ed-ad4c-085bd6358b67,9182,2657
Alpha,1c8787ae-5bf7-11ed-acb2-085bd6358b67,5685,6338
Alpha,1c878848-5bf7-11ed-aaf6-085bd6358b67,2640,9846
Delta,1c8788e1-5bf7-11ed-8130-085bd6358b67,8826,4953
Alpha,1c878982-5bf7-11ed-8cba-085bd6358b67,10,4847
Gamma,1c878a1c-5bf7-11ed-b0f7-085bd6358b67,139,4990
Alpha,1c878ab5-5bf7-11ed-a342-085bd6358b67,4293,4316
Alpha,1c878b4d-5bf7-11ed-801c-085bd6358b67,3543,4132
Gamma,1c878be8-5bf7-11ed-b62a-085bd6358b67,6193,3155
Beta,1c878c86-5bf7-11ed-bdb7-085bd6358b67,4102,8420
Alpha,1c878d1d-5bf7-11ed-a027-085bd6358b67,67,8061
Delta,1c878db5-5bf7-11ed-8ffd-085bd6358b67,5965,3553
Alpha,1c878e50-5bf7-11ed-b100-085bd6358b67,2410,6833
Delta,1c878eeb-5bf7-11ed-b718-085bd6358b67,7135,9582
Gamma,1c878f82-5bf7-11ed-b34e-085bd6358b67,2370,3419
Gamma,1c87901e-5bf7-11ed-ba5e-085bd6358b67,6223,5994
Beta,1c8790c8-5bf7-11ed-9267-085bd6358b67,3405,8047
Gamma,1c879173-5bf7-11ed-b755-085bd6358b67,8729,665
Delta,1c87920b-5bf7-11ed-acff-085bd6358b67,4190,7952
Alpha,1c8792a6-5bf7-11ed-abf1-085bd6358b67,7591,297
Gamma,1c879340-5bf7-11ed-8375-085bd6358b67,4551,2426
Gamma,1c8793d9-5bf7-11ed-a4f2-085bd6358b67,2170,5914
Gamma,1c879477-5bf7-11ed-b920-085bd6358b67,2532,2032
Gamma,1c879515-5bf7-11ed-8e32-085bd6358b67,4387,5521
Alpha,1c8795ad-5bf7-11ed-99aa-085bd6358b67,2651,1433
Gamma,1c879647-5bf7-11ed-b7ea-085bd6358b67,2048,8096
Alpha,1c8796df-5bf7-11ed-9419-085bd6358b67,4000,7774
Alpha,1c87977c-5bf7-11ed-bbe7-085bd6358b67,7180,3697
Delta,1c879814-5bf7-11ed-b8ec-085bd6358b67,4753,4864
Gamma,1c8798b0-5bf7-11ed-89d3-085bd6358b67,574,3435
Beta,1c879948-5bf7-11ed-a7da-085bd6358b67,5816,9442
Gamma,1c8799df-5bf7-11ed-9ce4-085bd6358b67,7611,9419
Beta,1c879a76-5bf7-11ed-aacc-085bd6358b67,6133,4467
Beta,1c879b15-5bf7-11ed-aed4-085bd6358b67,9381,6399
Beta,1c879bad-5bf7-11ed-8886-085bd6358b67,6534,5404
Beta,1c879c49-5bf7-11ed-9f8c-085bd6358b67,7472,6026
Beta,1c879cee-5bf7-11ed-ba6a-085bd6358b67,9020,4678
Alpha,1c879d8c-5bf7-11ed-a880-085bd6358b67,1431,5983
Beta,1c879e27-5bf7-11ed-891e-085bd6358b67,6969,6044
Alpha,1c879ec2-5bf7-11ed-8fdc-085bd6358b67,8564,443
Alpha,1c879f62-5bf7-11ed-b05d-085bd6358b67,1321,5195
Gamma,1c879ffe-5bf7-11ed-8ff8-085bd6358b67,805,9397
Beta,1c87a096-5bf7-11ed-aae8-085bd6358b67,4103,4811
Delta,1c87a130-5bf7-11ed-8d63-085bd6358b67,7025,986
Alpha,1c87a1cc-5bf7-11ed-9cc8-085bd6358b67,2115,4040
Delta,1c87a26b-5bf7-11ed-8a46-085bd6358b67,9315,7288
Alpha,1c87a305-5bf7-11ed-bc79-085bd6358b67,7357,1381
Alpha,1c87a3a3-5bf7-11ed-a48c-085bd6358b67,958,777
Alpha,1c87a44a-5bf7-11ed-84aa-085bd6358b67,1605,4566
Beta,1c87a4e4-5bf7-11ed-adb6-085bd6358b67,7382,7032
Gamma,1c87a57f-5bf7-11ed-8ccd-085bd6358b67,8547,3056
Beta,1c87a619-5bf7-11ed-98db-085bd6358b67,5129,3291
Delta,1c87a6b7-5bf7-11ed-b4b2-085bd6358b67,1075,2763
Beta,1c87a750-5bf7-11ed-98a8-085bd6358b67,3930,470
Gamma,1c87a7e7-5bf7-11ed-b79c-085bd6358b67,2084,2742
Beta,1c87a881-5bf7-11ed-b7b7-085bd6358b67,443,3250
Beta,1c87a91a-5bf7-11ed-8773-085bd6358b67,6881,3964
Delta,1c87a9b3-5bf7-11ed-89ce-085bd6358b67,3040,6070
Gamma,1c87aa4f-5bf7-11ed-a1f6-085bd6358b67,9591,9074
Delta,1c87aae8-5bf7-11ed-b6aa-085bd6358b67,809,1341
Delta,1c87ab84-5bf7-11ed-93d2-085bd6358b67,585,3839
Alpha,1c87ac1e-5bf7-11ed-92c7-085bd6358b67,5968,9695
Gamma,1c87acbc-5bf7-11ed-a38a-085bd6358b67,2108,4339
Alpha,1c87ad56-5bf7-11ed-af22-085bd6358b67,1321,8077
Delta,1c87adf1-5bf7-11ed-844c-085bd6358b67,577,5774
Delta,1c87ae8c-5bf7-11ed-b3e0-085bd6358b67,8199,7484
Alpha,1c87af26-5bf7-11ed-83d2-085bd6358b67,6355,1155
Beta,1c87afc4-5bf7-11ed-b490-085bd6358b67,5725,964
Delta,1c87b069-5bf7-11ed-8426-085bd6358b67,6439,6149
Alpha,1c87b102-5bf7-11ed-92de-085bd6358b67,7124,5763
Delta,1c87b199-5bf7-11ed-a2f0-085bd6358b67,5150,7440
Beta,1c87b231-5bf7-11ed-a2c0-085bd6358b67,5533,3134
Gamma,1c87b2c9-5bf7-11ed-aee4-085bd6358b67,9896,366
Alpha,1c87b363-5bf7-11ed-b51a-085bd6358b67,7658,1923
Delta,1c87b407-5bf7-11ed-b999-085bd6358b67,457,27
Beta,1c87b49f-5bf7-11ed-8cd2-085bd6358b67,8599,2016
Delta,1c87b538-5bf7-11ed-942c-085bd6358b67,1859,9133
